ParameterDeclaration,0.8742902367566946,0.4370159998679062,0.012077294685990338,0.24926686217008798,0.24926686217008798,0.25317693059628543,0.018072289156626505,0.018072289156626505,0.009685230024213076
ClassifierNotFoundException,0.8654708198844115,0.44502418968677243,0.007246376811594203,0.25024437927663734,0.25024437927663734,0.25024437927663734,0.006024096385542169,0.006024096385542169,0.004842615012106538
Context,0.8429813068600897,0.4444462790812873,0.021739130434782608,0.2482893450635386,0.2482893450635386,0.2570869990224829,0.012048192771084338,0.012048192771084338,0.01937046004842615
Modeller,0.8333901910114817,0.41274375443752787,0.18840579710144928,0.19257086999022482,0.19257086999022482,0.42130987292277616,0.10240963855421686,0.10240963855421686,0.1864406779661017
ParseState,0.849595869514302,0.4347869161038918,0.057971014492753624,0.2434017595307918,0.2434017595307918,0.270772238514174,0.04819277108433735,0.04819277108433735,0.05569007263922518
ParseStateException,0.8761643628420549,0.44172184336971415,0.007246376811594203,0.25024437927663734,0.25024437927663734,0.25024437927663734,0.006024096385542169,0.006024096385542169,0.004842615012106538
JavaImport,0.8742902367566946,0.43065898320756896,0.036231884057971016,0.24437927663734116,0.24437927663734116,0.26881720430107525,0.018072289156626505,0.018072289156626505,0.03389830508474576
PackageContext,0.8646991209080869,0.4394927596056999,0.012077294685990338,0.24731182795698925,0.24731182795698925,0.2590420332355816,0.024096385542168676,0.024096385542168676,0.009685230024213076
JavaParseException,0.8720853825386239,0.44172184336971415,0.007246376811594203,0.25024437927663734,0.25024437927663734,0.25024437927663734,0.006024096385542169,0.006024096385542169,0.004842615012106538
ClassifierContext,0.8613918395809806,0.44502418968677243,0.007246376811594203,0.24926686217008798,0.24926686217008798,0.25317693059628543,0.006024096385542169,0.006024096385542169,0.004842615012106538
JavaImportSettings,0.8267756283572694,0.4372636758416855,0.021739130434782608,0.24731182795698925,0.24731182795698925,0.2590420332355816,0.06626506024096386,0.06626506024096386,0.01937046004842615
OuterClassifierContext,0.8646991209080869,0.4314845697868335,0.014492753623188406,0.2482893450635386,0.2482893450635386,0.2561094819159335,0.024096385542168676,0.024096385542168676,0.012106537530266344
UnsupportedJavaFeatureException,0.8720853825386239,0.4447765137129931,0.007246376811594203,0.25024437927663734,0.25024437927663734,0.25024437927663734,0.006024096385542169,0.006024096385542169,0.004842615012106538
AssociationEndNameNotationJava,0.7210234337969644,0.6911480606971253,0.01932367149758454,0.24926686217008798,0.24926686217008798,0.2541544477028348,0.006024096385542169,0.006024096385542169,0.012106537530266344
OperationNotationJava,0.7210234337969644,0.6946155243300365,0.026570048309178744,0.24633431085043989,0.24633431085043989,0.2619745845552297,0.006024096385542169,0.006024096385542169,0.01937046004842615
AssociationNameNotationJava,0.7233385307259388,0.6911480606971253,0.01932367149758454,0.24926686217008798,0.24926686217008798,0.2541544477028348,0.006024096385542169,0.006024096385542169,0.012106537530266344
NotationUtilityJava,0.7256536276549131,0.692881792513581,0.033816425120772944,0.24535679374389052,0.24535679374389052,0.26392961876832843,0.006024096385542169,0.006024096385542169,0.026634382566585957
ModelElementNameNotationJava,0.7256536276549131,0.6911480606971253,0.021739130434782608,0.24535679374389052,0.24535679374389052,0.26588465298142716,0.006024096385542169,0.006024096385542169,0.014527845036319613
AttributeNotationJava,0.7210234337969644,0.692881792513581,0.01932367149758454,0.2482893450635386,0.2482893450635386,0.25513196480938416,0.006024096385542169,0.006024096385542169,0.012106537530266344
InitNotationJava,0.7233385307259388,0.692881792513581,0.01932367149758454,0.24926686217008798,0.24926686217008798,0.25317693059628543,0.006024096385542169,0.006024096385542169,0.012106537530266344
Notation,0.7484904052185812,0.7024792364975315,0.021739130434782608,0.24731182795698925,0.24731182795698925,0.25806451612903225,0.0963855421686747,0.0963855421686747,0.024213075060532687
SDNotationSettings,0.7410986314524989,0.6854721529646813,0.004830917874396135,0.25024437927663734,0.25024437927663734,0.2512218963831867,0.006024096385542169,0.006024096385542169,0.007263922518159807
NotationSettings,0.7759353280980172,0.6392393045258656,0.06521739130434782,0.23851417399804498,0.23851417399804498,0.2844574780058651,0.13855421686746988,0.13855421686746988,0.06779661016949153
NotationName,0.7361377094618397,0.6854721529646813,0.014492753623188406,0.2482893450635386,0.2482893450635386,0.25513196480938416,0.006024096385542169,0.006024096385542169,0.01694915254237288
NotationNameImpl,0.7405474178979813,0.6677220415104932,0.04589371980676329,0.24535679374389052,0.24535679374389052,0.2649071358748778,0.030120481927710843,0.030120481927710843,0.048426150121065374
NotationProvider,0.7383425636799105,0.6763907005927712,0.043478260869565216,0.24437927663734116,0.24437927663734116,0.26881720430107525,0.018072289156626505,0.018072289156626505,0.04600484261501211
NotationProviderFactory2,0.7202627590917301,0.6408904776843948,0.01932367149758454,0.24633431085043989,0.24633431085043989,0.26295210166177907,0.15060240963855423,0.15060240963855423,0.021791767554479417
InitNotation,0.7361377094618397,0.6817570133579909,0.00966183574879227,0.25024437927663734,0.25024437927663734,0.2512218963831867,0.006024096385542169,0.006024096385542169,0.012106537530266344
NotationRenderer,0.7410986314524989,0.6817570133579909,0.004830917874396135,0.24926686217008798,0.24926686217008798,0.25317693059628543,0.006024096385542169,0.006024096385542169,0.007263922518159807
ProgressEvent,0.9363935938181178,0.6209112824661923,0.007246376811594203,0.24926686217008798,0.24926686217008798,0.25219941348973607,0.018072289156626505,0.018072289156626505,0.009685230024213076
ProgressListener,0.9411340303869701,0.6192601093076632,0.0,0.25024437927663734,0.25024437927663734,0.2512218963831867,0.006024096385542169,0.006024096385542169,0.002421307506053269
